Event Type,Event Name,Request ID,User ID,Request Parameters,Alert,Event ID,Event DateTime,Alarm DateTime,Source IP,Request User Agent,Repeated Attempts
AwsApiCall,ListObjects,E2E91AQVN6DJHZ91,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3-eu-west-1.amazonaws.com'}", 302-2022-02-18T17:34:57Z,283770f5-968d-448d-9328-0b010f4d3696,2022-02-18T17:34:57Z,2022-02-18T17:39:28.127636+00:00,177.131.167.145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",4
AwsApiCall,ListObjects,HQG7RFA8C71N4YX1,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 301-2022-02-18T14:54:56Z,efb7c8fa-b38e-4710-9e84-6289bfad8057,2022-02-18T14:54:56Z,2022-02-18T14:59:14.075373+00:00,212.83.184.16,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,52VVZ4G5FW98VCH6,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 300-2022-02-17T14:18:02Z,b0ab3ce6-d364-4990-bb52-e3f52a6c6ee1,2022-02-17T14:18:02Z,2022-02-17T14:19:37.875947+00:00,212.83.184.13,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,5V5JKDADPM7JGBQV,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 299-2022-02-17T10:34:18Z,587a8b32-c614-4867-94cc-81a5ab39b790,2022-02-17T10:34:18Z,2022-02-17T10:37:27.400819+00:00,109.70.66.85,Go-http-client/1.1,1
AwsApiCall,HeadBucket,Z769P301RPQS9641,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 298-2022-02-16T16:57:17Z,4528f7f4-b1c2-4771-84ae-ceec55a30664,2022-02-16T16:57:17Z,2022-02-16T17:01:00.772363+00:00,194.126.177.33,,1
AwsApiCall,ListObjects,3QTT86HJ4ASGR98E,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 297-2022-02-16T14:17:10Z,01c67079-e407-4aef-ae28-cf300a998840,2022-02-16T14:17:10Z,2022-02-16T14:20:47.752885+00:00,212.83.184.12,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,MJ6M0CJKWCJC4A02,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 296-2022-02-15T19:14:12Z,ebe16426-9397-4276-a585-e8d5fe673e9a,2022-02-15T19:14:12Z,2022-02-15T19:18:41.984258+00:00,212.83.184.14,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,A4FQ4D6WSKR6STKM,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 295-2022-02-15T14:28:17Z,af957ae7-3ab1-4ab7-a5c5-966448dcf932,2022-02-15T14:28:17Z,2022-02-15T14:29:17.782656+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,6NWX1PM04QHXP3E4,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 294-2022-02-14T18:48:34Z,ef413493-52d0-4ac2-b836-b76531a98456,2022-02-14T18:48:34Z,2022-02-14T18:51:06.588792+00:00,212.83.184.16,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,BZ4Z69M8Q3PW5V1X,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 293-2022-02-13T18:25:26Z,e998d49b-bea7-4ffe-8f51-efeb1061c3d5,2022-02-13T18:25:26Z,2022-02-13T18:28:36.342570+00:00,212.83.184.12,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,RJ3AC23TKHE6M87J,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 292-2022-02-13T14:25:07Z,490cfc97-5916-4871-9ba2-db872585c98a,2022-02-13T14:25:07Z,2022-02-13T14:25:42.198515+00:00,212.83.184.18,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,NQFB4HBJPQZBDPBJ,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 291-2022-02-13T10:18:19Z,511897c5-3a25-49b1-8bc5-3c92d6650161,2022-02-13T10:18:19Z,2022-02-13T10:22:48.768989+00:00,92.240.206.202,Go-http-client/1.1,1
AwsApiCall,HeadBucket,EJR2WJ1WK7XGTKY6,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 290-2022-02-12T18:28:16Z,91121ffb-0ede-4057-957a-b57d02249d1d,2022-02-12T18:28:16Z,2022-02-12T18:31:59.253448+00:00,212.83.184.18,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,3C3P6VYV25MKFFBF,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 289-2022-02-11T19:08:27Z,f236bce1-f53e-4f8a-bde1-41a44762e931,2022-02-11T19:08:27Z,2022-02-11T19:10:26.520449+00:00,212.83.184.17,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,HZSK7P5ZEJQHBTN8,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 288-2022-02-11T14:36:37Z,3b945ffb-5616-4adc-b246-5c0c80c71700,2022-02-11T14:36:37Z,2022-02-11T14:38:11.067809+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,NS5HGRG59PCFCN64,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 287-2022-02-11T04:06:41Z,8fd66406-885a-4f43-add8-d027ce70e671,2022-02-11T04:06:41Z,2022-02-11T04:07:39.442363+00:00,37.61.226.250,Java/1.8.0_201,1
AwsApiCall,HeadBucket,HYHDY4F73Z4YSD7K,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 286-2022-02-10T18:20:22Z,9326b2fe-f257-4049-93cd-db4eb1d0f391,2022-02-10T18:20:22Z,2022-02-10T18:23:27.686802+00:00,212.83.184.13,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,XM4W46CVC3YCF5HK,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 285-2022-02-10T14:37:12Z,2c031ab9-abbb-404c-ac12-50aa39a4e149,2022-02-10T14:37:12Z,2022-02-10T14:41:13.818718+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,0TG7M4QA888X1B2A,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 284-2022-02-09T19:14:05Z,78023df2-dcdb-4c6f-8adf-16b984b62209,2022-02-09T19:14:05Z,2022-02-09T19:18:23.595280+00:00,212.83.184.16,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,F9B0Q9Q0ET6S1V7E,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 283-2022-02-09T14:23:23Z,3b20884f-447e-4791-b53b-1e992c43f964,2022-02-09T14:23:23Z,2022-02-09T14:23:49.770733+00:00,212.83.184.14,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,TY3119EWRY34XRQY,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 282-2022-02-09T10:20:20Z,82fea130-d436-4dce-a311-f5da9cb27353,2022-02-09T10:20:20Z,2022-02-09T10:21:04.630390+00:00,158.115.243.130,Go-http-client/1.1,1
AwsApiCall,HeadBucket,34YAKY23G7Y7V7JB,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 281-2022-02-08T18:22:30Z,856e073c-635d-4a5f-90e0-43c2c05de3b1,2022-02-08T18:22:30Z,2022-02-08T18:24:53.003674+00:00,212.83.184.12,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,0KQCKPFMD06QHK7R,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 280-2022-02-08T14:43:58Z,314d383f-e8db-47f0-8818-63e0b9db1361,2022-02-08T14:43:58Z,2022-02-08T14:47:49.112371+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,955JS92SDKPGYGK4,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 279-2022-02-08T09:45:15Z,3459d521-4a99-40dd-9682-6f8abb2f9074,2022-02-08T09:45:15Z,2022-02-08T09:48:02.858358+00:00,157.119.40.63,Go-http-client/1.1,1
AwsApiCall,HeadBucket,R7DBRESW71PZ21VB,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 278-2022-02-07T18:14:11Z,480c164f-16f4-4d79-b6b0-84b4137feba7,2022-02-07T18:14:11Z,2022-02-07T18:17:47.981188+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,VYHMK3CTD4K2ZW5T,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 277-2022-02-06T23:23:25Z,c26eb376-14ff-459e-90e3-9b84e17aee9c,2022-02-06T23:23:25Z,2022-02-06T23:25:01.532592+00:00,34.140.248.32,Boto3/1.20.24 Python/3.9.10 Linux/5.4.0-1054-gke Botocore/1.23.24 Resource,1
AwsApiCall,ListObjects,J2Q5QEY9R89SK0J1,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 276-2022-02-06T14:43:30Z,5bf15475-253c-4e48-a117-9659fd6b21e6,2022-02-06T14:43:30Z,2022-02-06T14:48:19.001275+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,2
AwsApiCall,ListObjects,T2H2EC16M20EWHX0,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 275-2022-02-05T14:43:41Z,2d560c2a-72b1-410f-93ea-990ddba64e77,2022-02-05T14:43:41Z,2022-02-05T14:46:24.210017+00:00,212.83.184.17,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,2
AwsApiCall,ListObjects,Z8571ERQ027NPK4Q,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 274-2022-02-05T10:11:51Z,a5e01ba6-9147-449c-91b6-2e9e6124c4c0,2022-02-05T10:11:51Z,2022-02-05T10:12:39.940046+00:00,80.76.38.90,Go-http-client/1.1,1
AwsApiCall,HeadBucket,ETKCDYW3XWY85W41,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 273-2022-02-04T18:44:01Z,7576f0a7-b343-44ba-b717-ad599605779a,2022-02-04T18:44:01Z,2022-02-04T18:45:53.101331+00:00,212.83.184.17,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,V8746D1X6SADR6E7,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 272-2022-02-04T14:16:29Z,90b1a83c-62df-4d83-b2c2-b065bca3d783,2022-02-04T14:16:29Z,2022-02-04T14:19:56.324702+00:00,212.83.184.14,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,3M1PS3PRHDYANV79,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 271-2022-02-04T14:05:42Z,1523ef94-7cf1-4909-90cf-4907a2aabcf9,2022-02-04T14:05:42Z,2022-02-04T14:09:35.879608+00:00,34.140.248.32,Boto3/1.20.24 Python/3.9.10 Linux/5.4.0-1054-gke Botocore/1.23.24 Resource,1
AwsApiCall,ListObjects,G1QJ0CE8K8SPWPNZ,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 270-2022-02-03T14:24:17Z,19165e25-cd1f-406f-8d34-1e59e918d196,2022-02-03T14:24:17Z,2022-02-03T14:28:31.009490+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,2
AwsApiCall,ListObjects,SYMPN515SGKRM6MF,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 269-2022-02-02T18:41:50Z,365aa340-d9c0-4c79-aede-64e83b30f532,2022-02-02T18:41:50Z,2022-02-02T18:45:07.791469+00:00,212.83.184.17,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,0GAVZKH014A437GW,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 268-2022-02-02T14:24:41Z,187b7779-82b1-426d-9f45-c059cec9cf4e,2022-02-02T14:24:41Z,2022-02-02T14:27:46.212471+00:00,212.83.184.14,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,8C4QJJCV2QC0H6CY,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 267-2022-02-01T18:00:17Z,fad35f6d-0d1d-43fc-bfcc-9b1353c2812d,2022-02-01T18:00:17Z,2022-02-01T18:01:55.301032+00:00,212.83.184.13,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,27BNPZ2E46H64HMJ,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 266-2022-02-01T10:00:01Z,812c6ca4-9486-4492-9c05-f57975b11106,2022-02-01T10:00:01Z,2022-02-01T10:01:49.377787+00:00,178.171.18.216,Go-http-client/1.1,1
AwsApiCall,HeadBucket,W3BNR9EJ3AGEN2A9,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 265-2022-02-01T03:56:06Z,5c188479-7c82-4045-b0e4-33e9f955b208,2022-02-01T03:56:06Z,2022-02-01T04:00:00.441943+00:00,92.240.200.17,Java/1.8.0_201,1
AwsApiCall,HeadBucket,V608ZE555QTKHBB7,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 264-2022-01-31T18:21:55Z,eb33cdca-78ea-42c1-a008-0176b61d2ddf,2022-01-31T18:21:55Z,2022-01-31T18:26:33.633682+00:00,212.83.184.13,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,DBHD1NBK6P65FE8B,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 263-2022-01-31T14:38:27Z,7e75ac66-2d6f-4a2c-8921-489be88c65b1,2022-01-31T14:38:27Z,2022-01-31T14:39:09.605190+00:00,212.83.184.14,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,YRJ65RPXZNGK7VQH,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 262-2022-01-31T03:54:25Z,155a578b-56df-4159-84de-df7d57ddf26c,2022-01-31T03:54:25Z,2022-01-31T03:58:26.275480+00:00,88.218.82.128,Java/1.8.0_201,1
AwsApiCall,HeadBucket,JYSHBKCE4J9DS8K5,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 261-2022-01-30T18:28:31Z,42dd41f1-93cb-4085-8342-c7b4ec499a79,2022-01-30T18:28:31Z,2022-01-30T18:29:57.302040+00:00,212.83.184.16,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,66PHY3JF14ANGJH8,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 260-2022-01-30T14:28:44Z,33143f5e-4d85-4827-b1c8-1900763febba,2022-01-30T14:28:44Z,2022-01-30T14:32:14.020955+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,PCM2P7FSY5DFW99M,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 259-2022-01-29T18:03:13Z,dff8e5ab-baa3-43ff-8023-596064565ef4,2022-01-29T18:03:13Z,2022-01-29T18:07:30.430153+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,WG5VSCJGKNMSGAB1,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 258-2022-01-29T10:17:05Z,7257a33b-49e5-4cfa-b7d9-42752c3f5d47,2022-01-29T10:17:05Z,2022-01-29T10:17:38.056491+00:00,178.171.64.79,Go-http-client/1.1,1
AwsApiCall,HeadBucket,AJSV600QTFDHPDMG,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 257-2022-01-28T20:23:12Z,61834495-ba78-45bb-8a14-984a71dfaf4b,2022-01-28T20:23:12Z,2022-01-28T20:25:28.643731+00:00,212.83.184.16,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,2
AwsApiCall,ListObjects,9D35KMY9TBAYQJ1V,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 256-2022-01-28T18:14:30Z,d491a923-cdcf-44f1-959f-bf28738443b0,2022-01-28T18:14:30Z,2022-01-28T18:16:16.761142+00:00,212.83.184.15,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,KKWMFG2764XR0SFS,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 255-2022-01-28T14:27:26Z,fb93460d-8ad8-4d3c-b954-0ac6090bc16e,2022-01-28T14:27:26Z,2022-01-28T14:28:53.819606+00:00,212.83.184.14,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
AwsApiCall,ListObjects,SA4KVFRSECFH3AFF,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 254-2022-01-27T14:25:48Z,41a8df3e-019d-4a46-be9e-ecce1a8b9bd8,2022-01-27T14:25:48Z,2022-01-27T14:26:41.377133+00:00,212.83.184.17,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,2
AwsApiCall,ListObjects,JAVY2M41RRSVP641,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com', 'encoding-type': 'url'}", 253-2022-01-26T18:53:06Z,98163f86-a75c-4960-8123-5871517e0943,2022-01-26T18:53:06Z,2022-01-26T18:53:42.151123+00:00,212.83.184.17,Boto3/1.17.40 Python/3.6.12 Linux/3.10.0-1160.6.1.el7.x86_64 Botocore/1.20.112,1
